,Twitter ID,Tweet,User ID,Timestamp,Location
0,1590118230416584706,Hain iPhone Case by Art_Falaxy*SALE 30% Off* ~Love the SKIN your TECH is in!~ #artfalaxy #art #phones #iphone #ipad… https://t.co/tX19ttiVDd,Art_Falaxy,2022-11-08 23:05:03+00:00,
1,1590117457129508864,"Dm now for any hacking services or account  recovery services 
I assure you nothing but the best services #iphone… https://t.co/GAFccc7M1S",360hack_,2022-11-08 23:01:59+00:00,United States
2,1590117255689519104,Just realised that 48MP photos on the latest #iPhone give me that long forgotten curiosity to zoom in into every ot… https://t.co/xJOnHqkoKe,GlebReys,2022-11-08 23:01:11+00:00,"Dublin, Ireland"
3,1590117038793572354,"‼NEW &amp; UPDATED ONLINE MULTIPLAYER ‼
4x4 Safari: Online Evolution - Android FREE DOWNLOAD

download for ❗FREE❗Click/… https://t.co/vOUQ38kbbe",JurassicApps,2022-11-08 23:00:19+00:00,United Kingdom
4,1590116963895885827,Sam &amp; Max Beyond Time and Space is celebrating anniversary! Today (2022-11-8) makes 15 years since the game was ori… https://t.co/Ay9nmOj5sh,GamersarIo,2022-11-08 23:00:01+00:00,
5,1590115741449207809,Beats Studio Buds User Guide! https://t.co/ofXLVpXR33 #BeatsStudioBuds #Beats #tutorial #tutorials #Android #iOS… https://t.co/ypMgxXp6Xy,TechInRL,2022-11-08 22:55:10+00:00,Canada
6,1590115197267906561,"Hot Deal 🔥

iPhone 14Pro Max 512gb (Duos)
New in box Sealed Unlocked

Price; 20,800Ghc (Only)

Call 0209522979

Loc… https://t.co/3pFvgTuLA2",igoodsghana,2022-11-08 22:53:00+00:00,"Accra, Ghana"
7,1590114459984736257,#Apple #iPhone 14 for free with trade-in at AT&amp;T: https://t.co/uuhwMoQzdN,Mac_Stores,2022-11-08 22:50:04+00:00,Online
8,1590113909763031040,"#igoodsgh #apple #iphone #airpods #ios

This product comes with 6months warranty",igoodsghana,2022-11-08 22:47:53+00:00,"Accra, Ghana"
9,1590113735271919617,"@UniverseIce #Samsung  stole this from #iPhone  
Now we know who's doing it first and who's copying",blue_wave17,2022-11-08 22:47:12+00:00,Canada 
10,1590113412541222912,"#iPhone users from India , are you updating to #iOS16beta for 5G?",panda_snehasis,2022-11-08 22:45:55+00:00,EarthRealm
11,1590113179048480768,"Can't type certain letters when pairing your Bluetooth keyboard with your iPhone?

Here's the fix.… https://t.co/rl07rNI5rE",jilaxzone,2022-11-08 22:44:59+00:00,Online
12,1590112939641831425,"The design of the iPhone smartphone has not changed for a long time.Galaxy, on the other hand, continues to improve… https://t.co/ebuOBAfUrQ",koro_1969113,2022-11-08 22:44:02+00:00,
13,1590112764785152005,A cyclopean dynamic portrait of #iPhone user #liquidart https://t.co/0dthRlyisL,dynamicportrai1,2022-11-08 22:43:20+00:00,"Ticino, Switzerland"
14,1590112356885037063,#iPad and #iPadOS has been for 12+years now and we still don’t have a #Calculator #app. Are there legitimate excuse… https://t.co/8fNGhwPV3i,TheReviewPre,2022-11-08 22:41:43+00:00,New York
15,1590112236080492544,https://t.co/492MwrAWYY Want more than just a #cute phone case for phone protection ?  Shop Now #iphone  #samsung #cellular,savabundle,2022-11-08 22:41:14+00:00,Global
16,1590111527860043776,"You can pass by the shop to inspect the product before payment.
#igoodsgh #apple #iphone #applewatch #ios

This pro… https://t.co/VIj3uPRVSc",igoodsghana,2022-11-08 22:38:25+00:00,"Accra, Ghana"
17,1590110471956627456,#Bible verse found with Words of Jesus Each Day by @RobotiCode for #Android #iPhone #Kindle. #DailyInspiration https://t.co/b8xLy7IDHP,jeffers_edward,2022-11-08 22:34:13+00:00,
18,1590109784870572032,What a dumb setting! #iOS #iPhone https://t.co/2JqnxrfdY1,trajen,2022-11-08 22:31:30+00:00,"Los Angeles, CA"
19,1590109242890997760,"Dm now for any hacking services or account  recovery services 
I assure you nothing but the best services #iphone… https://t.co/yS5W5fi16k",blvck_impala,2022-11-08 22:29:20+00:00,
20,1590108647669092352,"Check out these pillows!!  😂​
#Samsung #apple #Galaxy #iphone #battery #infosec #linux #windows #microsoft https://t.co/scDTgvxrrM",mattchis,2022-11-08 22:26:59+00:00,
21,1590108405796339713,What's one of the most cost  effective ways of getting into #iPhone app and #gamedev ? - Rent a fast cloud Mac and… https://t.co/l34FxVdh5H,javascriptdebug,2022-11-08 22:26:01+00:00,Montreal • Vancouver • Canada
22,1590108124538494976,"China’s COVID-19 Curbs Hit Apple iPhone 14 Pro Orders; Call to Release Family Members in China 
China’s strict… https://t.co/vJ2Jky1qBY",StateOfMankind9,2022-11-08 22:24:54+00:00,
23,1590107261133008898,#iphone #electronics Oaxley Pet Placemat https://t.co/VUxDxmbIjg https://t.co/UgVP7vgj2M,MMintaim,2022-11-08 22:21:28+00:00,
24,1590106922698805250,"[Fast Shop] iPhone 14 Pro 256gb R$ 7839,02 #desconto #oferta #promocao #iphone https://t.co/O0AwF5SE76",promos_follower,2022-11-08 22:20:07+00:00,
25,1590106896307875840,#iphone tip: Multi-keyword search in Photos. Photos app takes advantage of computer vision to automatically recogni… https://t.co/9IwGWCF7Zi,HowTimeNet,2022-11-08 22:20:01+00:00,
26,1590106778377007104,"https://t.co/3UGR1t9ot5

Digital Everything !!

https://t.co/Bj6GrTmzxS

#ماركة_ودع_اهلك 
#يا_رب_نفهم… https://t.co/28qCMRLX3j",mdesoukymansour,2022-11-08 22:19:33+00:00,"Toronto, Ontario"
27,1590105377366249472,"The question is why the f its taking @Apple forever to realise and fix this kind of bugs, happens all the time. Per… https://t.co/6gV5jBOqin",henke728,2022-11-08 22:13:59+00:00,Sweden
28,1590105208008212480,A late dynamic portrait of #iPhone user #digitalart https://t.co/OURJnBaWgf,dynamicportrai1,2022-11-08 22:13:18+00:00,"Ticino, Switzerland"
29,1590105128039751680,"A quick shot of this evening’s #OtterMoon over #Belfast.

Shot on #Canon #EOS70D, edited on #iphone.

#moon… https://t.co/61dkGeMYT5",belfastroadster,2022-11-08 22:12:59+00:00,"Belfast, Northern Ireland"
30,1590104788967923712,"🚨 #Apple help needed!! 

My #iPad vids don't show up on my pc for transfer. Anyone know what to do? 

Thx 

#iPhone",MizBanks,2022-11-08 22:11:39+00:00,Seated in Heavenly Places 
31,1590103689414393856,Hey @realDailyWire I can’t get the app to AirPlay to the TV. No problem with YouTube or Roku. (Same phone/TV) Local… https://t.co/1G5Ypk7MRd,BueyOBuey,2022-11-08 22:07:16+00:00,Earth
32,1590102426383962112,#NowPlaying SCARE by Angelo on #AudioGate #iPhone https://t.co/J8fnA1zhNB,6061_T6_Shione,2022-11-08 22:02:15+00:00,関東(気が向いたら際限なく)
33,1590101859930460165,"We're an Apple Authorised Service Provider.

Our Apple-trained technicians use genuine Apple parts. Appointments av… https://t.co/apFRSq4YQz",KRCSapple,2022-11-08 22:00:00+00:00,
34,1590101612189478912,Fashion Simple letter women Phone Case For iPhone #iphone #iphone13case #iphone12 https://t.co/HgWbIRFlTD https://t.co/c9lWve5tGl,tweggo,2022-11-08 21:59:01+00:00,
35,1590101209561858048,"Vintage Christmas Retro Glass Ball - iPhone case🎄
.
https://t.co/iHEbubsHvG
.
#christmas #tech #iphone #case #glass… https://t.co/VQTSxDIv2l",MiaDisseny,2022-11-08 21:57:25+00:00,Tarragona - Spain
36,1590100051476774912,#Futurama best of the best. #bender #simpsons #DisneyPlus #ipad #iphone #iPhone14 #iPhone14ProMax… https://t.co/AUZNq9i0L5,_Cuteapple,2022-11-08 21:52:49+00:00,127.0.0.1
37,1590099838619615233,"Don’t forget to #VOTE today!

I was able to capture this beautiful #rainbow while at my polling booth!

.
#camera… https://t.co/9udynkirSE",MNKOGaming,2022-11-08 21:51:58+00:00,
38,1590099574131138560,"Content analysis:
This article scores 20/100. The complete report can be viewed here: https://t.co/7iWGmnoNlC
(I'm… https://t.co/uQJfexShzx",valurank,2022-11-08 21:50:55+00:00,"Austin, TX"
39,1590098495691984896,"#Apple Issues #iPhone Supply Warning. But the Real Issue Is #Demand. https://t.co/KY30MUi0Eo by @BarronsOnline

Overvalued AAPL",peterjmsimons,2022-11-08 21:46:38+00:00,Europe
40,1590097929070514177,[iOS] Party Flyer Creator ($0.99 to Free) #iphone #Apple #iTunes #iOS #app #AppStore #ipad https://t.co/wOSFVq4Z9i,AppUps,2022-11-08 21:44:23+00:00,
41,1590097657380229120,A new giant dynamic portrait of #iPhone user #art https://t.co/gS19nlH9A5,dynamicportrai1,2022-11-08 21:43:18+00:00,"Ticino, Switzerland"
42,1590096651779293191,[iOS] WiFox ($1.99 to Free) #app #Apple #AppStore #iOS #iTunes #iphone #ipad https://t.co/sQ4vsojAGO,AppUps,2022-11-08 21:39:19+00:00,
43,1590095755335073794,I’m the man with the golden gun #CoDMobile #iPhone #Backbone https://t.co/9be7XxQ4E3,Pitwar,2022-11-08 21:35:45+00:00,"Banbury, Oxfordshire, UK"
44,1590095212009132033,Gold Stars Pattern Case-Mate iPhone Case https://t.co/ZoGihbuSY9 via @zazzle #phonecase #cases #iphone #ZazzleMade #gifts,Jasmin_Bonanza,2022-11-08 21:33:35+00:00,
45,1590094601771417600,Patterns Case-Mate iPhone Case https://t.co/wSXqnBZ5yX via @zazzle #iphone #phonecase #patterns #customized #ZazzleMade,Jasmin_Bonanza,2022-11-08 21:31:10+00:00,
46,1590094322229207041,"Are AirTags Waterproof??
Airtags are water resistant and dust resistant when they get tested under controlled labor… https://t.co/mod4opUpaf",iphone_hunt,2022-11-08 21:30:03+00:00,India
47,1590093628453818368,"How to Unsend or Recall an Email on Your iPhone
#email #iphone #emailtips https://t.co/DCM7NWruOa",tromberger,2022-11-08 21:27:18+00:00,"15606 Elm St, Omaha NE 68130"
48,1590092804130308096,Audeze LCD-2 Classic #headphones - Black- WITH HARD CASE!!! https://t.co/Fa05iRcXFY @eBAY #ebay #headset #music… https://t.co/17b2wmdL8P,Productosdeten1,2022-11-08 21:24:01+00:00,España
49,1590092706772312064,Bloomberg: Apple cuts iPhone 14 production by 3 million units  #technology #samsung #apple #iphone https://t.co/ikROE9hGGX,statecases,2022-11-08 21:23:38+00:00,
50,1590091967509110784,"Wireless Charger, 3 in 1 Wireless Charging
https://t.co/nKic3OXYoi

#wirelesscharger #iphone #charger #wireless… https://t.co/c9cmV2dqZV",AhmetGulbeyen,2022-11-08 21:20:42+00:00,United States
51,1590090897412091904,Boost your brand's staying power with new and potential clients by adding this Leatherette Slim Power Bank to your… https://t.co/stxyI23ew4,LeoneMarketing,2022-11-08 21:16:27+00:00,"Hingham, MA"
52,1590090237249667072,"We've all been there -- you can't remember where you parked in a crowded parking lot.

Here's my @AARP article on 8… https://t.co/EZI9FVtTVO",marc_saltzman,2022-11-08 21:13:49+00:00,North America
53,1590090107725307904,A new giant dynamic portrait of #iPhone user #liquidart https://t.co/SMDxxwnPQK,dynamicportrai1,2022-11-08 21:13:18+00:00,"Ticino, Switzerland"
54,1590089816603258881,"Ankut told me on Call, where he says yeh sab Ghafoor ka kiya karay hain, usney mujhay Fasaya hain 

I have the call… https://t.co/ZbcizPzPIG",Love4mAdil,2022-11-08 21:12:09+00:00,
55,1590089727918886917,Happiest Boop in existence r/aww  #tuesdayvibe #dogs  #iPhone  #IVoted #Vote2022  #VoteRed #VoteBlue  #cryptocrash… https://t.co/tBXbzZLOR3,_____Tweety____,2022-11-08 21:11:48+00:00,USA 😊 
